setup_id,month,room_name,device_name,watts,hours,quantity,monthly_kwh,monthly_bill,cost_per_kwh,daily_wh,usage_level,season,is_heavy_appliance
881,Mar, Living Room  ,Light,24.0,9.9,1.0,7.13,57.02,8.0,237.6,low,Spring,False
601,June,LIVING ROOM,FAN,83.0,,1.0,26.14,209.16,8.0,,Med,,False
216,Nov,Kitchen,washing machine,538.0,1.5,3.0.0,72.63,581.04,8.0,,Med,Autumn,True
518,feb,Drawing Room,Fan,74.0,13.4,2.0,59.5,475.97,8.0,1983.2,Medium,,False
654,November,Living Room,,1053.0,9.8,3.0,928.75,7429.97,8.0,30958.2,HIGH,,
212,Oct,Living Room, Computer  ,207.0,6.5,2.0.0,80.73,645.84,8.0,,medium,Autumn,False
844,JUL, Drawing Room  , TV  ,-135.0,4.6,3.0,55.89,447.12,8.0,-1863.0,Med,,False
297,apr, Kitchen  , Fridge  ,213.0,20.5,2.0,261.99,2095920.0,8000.0,8733.0,high,,True
584,Sep,Dining_Room,Light,25.0,6.8,1.0,5.1,40.8,8.0,170.0,low,Autumn,False
617,Apr,Bedroom,Computer,273.0,6.4,1.0.0,52.42,419.33,8.0,,Med,Spring,False
866,Apr,Living Room,AC,1667.0,7.9,2.0,790.16,6321.26,8.0,26338.6,High,Spring,True
140,August, Kitchen  ,washing machine,690.0,0.6,1.0.0,12.42,99.36,8.0,,Low,,True
761,Sep, Bedroom  ,Light,38.0,8.9,1.0,10.15,81.17,8.0,338.2,Low,Autumn,False
264,Sep,Kitchen,light,13.0,4.1,1.0,1.6,12.79,7.99,53.3,Low,Autumn,False
919,Jul,,Light,15.0,8.2,1.0,3.69,29.52,8.0,123.0,Low,Summer,False
494,AUG,Living_Room,Computer,395.0,2.6,2.0,61.62,492.96,8.0,2054.0,medium,,False
229,Jul,Bathroom,WASHING MACHINE,657.0,1.7,1.0.0,33.51,268.06,8.0,,Med,Summer,True
267,Jul,Kitchen,Washing_Machine,785.0,0.7,1.0.0,16.48,,,,low,Summer,True
277,Mar,Bedroom,TV,90.0,2.6,2.0,14.04,112.32,8.0,468.0,Low,Spring,False
399,August,Bathroom, Light  ,28.0,7.1,1.0,5.96,47.71,8.01,198.8,low,,False
145,May,Dining Room,light,22.0,4.8,1.0,3.17,25.34,7.99,105.6,low,Spring,False
946,Nov,,Light,33.0,unknown,2.0,18.81,150.48,8.0,,Low,Autumn,False
369,Oct,Drawing Room,TV,86.0,3.8,3.0,29.41,235.3,8.0,980.4,Med,Autumn,False
480,Sep,dining room,Light,16.0,3.8,1.0,1.82,14.59,8.02,60.8,Low,Autumn,False
317,Oct, Bedroom  ,HEATER,1232.0,1.6,1.0,59.14,473.09,8.0,1971.2,Med,Autumn,False
484,November,Living Room,Fan,78.0,,2.0,31.82,254.59,8.0,,Medium,,False
237,MAY,Kitchen,Light,37.0,7.9,3.0.0,26.31,210.46,8.0,,Medium,,False
2,Oct,Bathroom,FAN,66.0,12.9,3.0,76.63,613.01,8.0,2554.2,medium,Autumn,False
911,Nov,BEDROOM,TV,93.0,4.6,1.0,12.83,102.67,8.0,427.8,Low,Autumn,False
353,December,Unknown,TV,81.0,5.7,1.0,,110.81,,461.7,,,False
653,Dec,LIVING ROOM,LIGHT,25.0,7.3,2.0,10.95,87.6,8.0,365.0,low,Winter,False
371,Jul, Dining Room  , Light  ,-31.0,7.1,2.0,13.21,105.65,8.0,-440.2,low,Summer,False
569,Mar,Kitchen,na,79.0,,3.0,50.48,403.85,8.0,,Med,Spring,False
592,Jan,Drawing Room,Fan,,14.9,1.0,35.31,282.5,8.0,,medium,Winter,False
642,Mar, Bedroom  ,N/A,90.0,15.2,3.0,,984960.0,,4104.0,,Spring,False
82,JUN,Bedroom,Heater,1426.0,3.7,1.0.0,158.29,1266.29,8.0,,HIGH,,False
556,Jan,bedroom, TV  ,199.0,3.7,2.0,44.18,353.42,8.0,1472.6,Med,Winter,False
892,Mar,Living_Room,tv,185.0,4.3,3.0,71.59,572.76,8.0,2386.5,medium,Spring,False
120,مجهول,BEDROOM,,1122.0,3.0,3.0,302.94,2423.52,8.0,10098.0,High,,
354,MAY,Drawing Room,Light,18.0,7.0,1.0.0,3.78,,,,low,,False
615,Mar, Bedroom  , Heater  ,1395.0,1.4,2.0.0,117.18,937.44,8.0,,high,Spring,False
962,Aug,Drawing_Room, Computer  ,209.0,4.6,2.0,57.68,461.47,8.0,1922.8,medium,Summer,False
731,Jan,Drawing Room,Fan,76.0,14.5,1.0,33.06,264.48,8.0,1102.0,medium,Winter,False
957,MAY,Living_Room,Light,22.0,4.2,2.0,5.54,44.35,8.01,184.8,low,,False
527,Sep, Bedroom  ,TV,150.0,509.99999999999994,3.0,68.85,550.8,8.0,229500.0,Med,Autumn,False
599,September,DINING ROOM,FAN,73.0,,1.0,38.54,308.35,8.0,,Medium,,False
443,Mar,Kitchen,Light,15.0,9.4,2.0,8.46,67.68,8.0,282.0,Low,Spring,False
806,JUL,dining room,LIGHT,17.0,3.3,1.0,1.68,13460.0,8011.9,56.1,low,,False
172,Mar,Bathroom,Light,20.0,8.1,3.0,14.58,116.64,8.0,486.0,Low,Spring,False
550,Mar,LIVING ROOM,TV,149.0,3.0,2.0,26.82,214.56,8.0,894.0,Med,Spring,False
771,jan,Drawing Room,TV,173.0,2.6,1.0,13.49,107.95,8.0,449.8,low,,False
875,oct, Dining Room  ,LIGHT,31.0,8.1,3.0,22.6,180.79,8.0,753.3,Med,,False
778,Nov,?, Fan  ,67.0,1540.0,2.0,61.91,495.26,8.0,206360.0,Medium,Autumn,False
955,Oct,BEDROOM,Computer,301.0,5.2,3.0,140.87,1126.94,8.0,4695.6,HIGH,Autumn,False
150,Nov,Bedroom,AC,1379.0,9.8,1.0,405.43,3243.41,8.0,13514.2,high,Autumn,True
845,Dec,Living Room, AC  ,1624.0,9.0,1.0,438.48,3507.84,8.0,14616.0,high,Winter,True
73,jun,bedroom, Computer  ,173.0,5.8,3.0,90.31,722.45,8.0,3010.2,medium,,False
346,Jan,drawing room,AC,1258.0,630.0,2.0,475.52,3804.19,8.0,1585080.0,HIGH,Winter,True
455,Feb, Living Room  ,Light,29.0,3.4,3.0,8.87,70.99,8.0,295.8,low,Winter,False
195,oct,dining room, Fan  ,50.0,10.9,1.0,16.35,130.8,8.0,545.0,Low,,False
337,Oct,Bathroom,Fan,-78.0,17.5,2.0,81.9,655.2,8.0,-2730.0,medium,Autumn,False
662,Jul,DRAWING ROOM,Fan,53.0,14.7,3.0,70.12,560.95,8.0,2337.3,Med,Summer,False
620,JUN,BEDROOM,tv,7600.0,5.6,1.0,12.77,102.14,8.0,42560.0,Low,,False
41,Sep,,Fan,60.0,16.6,1.0,29.88,239.04,8.0,996.0,Med,Autumn,False
311,Nov,Kitchen,Light,31.0,9.0,1.0,8.37,66.96,8.0,279.0,Low,Autumn,False
67,August,KITCHEN,Washing Machine,760.0,1.0,1.0,22.8,182.4,8.0,760.0,Medium,,True
504,Sep,Living Room,Light,27.0,9.1,3.0,22.11,176.9,8.0,737.1,medium,Autumn,False
828,Aug,BEDROOM,Fan,53.0,12.4,3.0,59.15,473.18,8.0,1971.6,Med,Summer,False
484,Feb,Dining_Room,FAN,88.0,17.5,1.0,46.2,369.6,8.0,1540.0,medium,Winter,False
692,January,Drawing Room,Light,30.0,8.4,3.0,22.68,181.44,8.0,756.0,medium,,False
331,Aug,Bathroom,WASHING MACHINE,514.0,1.4,1.0,21.59,172.7,8.0,719.6,Med,Summer,True
468,Jul,Kitchen,light,22.0,9.2,3.0,18.22,145.73,8.0,607.2,low,Summer,False
202,Mar,KITCHEN,microwave,667.0,,1.0,10.01,80.04,8.0,,Low,Spring,True
94,APR,Living Room,Fan,75.0,16.0,1.0,36.0,288.0,8.0,1200.0,medium,,False
46,Jul,drawing room, Computer  ,122.0,9.2,3.0,101.02,808130.0,7999.7,3367.2,High,Summer,False
586,may,LIVING ROOM,Computer,132.0,6.4,2.0,50.69,405.5,8.0,1689.6,Med,,False
296,sep,Bedroom,ac,1954.0,5.9,3.0,1037.57,8300.59,8.0,34585.8,HIGH,,True
256,Aug,bathroom,HEATER,986.0,3.6,1.0,106.49,851.9,8.0,3549.6,high,Summer,False
111,Jul,Living_Room,Light,17.0,4.7,2.0,4.79,38.35,8.01,159.8,Low,Summer,False
995,Apr, Bedroom  ,Fan,89.0,14.1,1.0,37.65,301.18,8.0,1254.9,Med,Spring,False
518,Jun,Drawing Room,ac,1631.0,4.9,1.0,239.76,1918.06,8.0,7991.9,high,Summer,True
583,mar, Bedroom  ,Fan,89.0,13.2,1.0,35.24,281.95,8.0,1174.8,medium,,False
447,Feb,BEDROOM, Fan  ,63.0,7.6,1.0,14.36,114.91,8.0,478.8,low,Winter,False
910,Aug,kitchen,Washing Machine,743.0,1.9,2.0,84.7,677.62,8.0,2823.4,medium,Summer,True
155,SEP,dining room,Fan,60.0,16.2,1.0,29.16,233.28,8.0,972.0,medium,,False
761,May,Dining_Room,FAN,79.0,15.3,1.0,36.26,290.09,8.0,1208.7,medium,Spring,False
117,Jan, Bathroom  , Heater  ,1032.0,2.4,3.0,222.91,1783.3,8.0,7430.4,High,Winter,False
827,Sep, Kitchen  ,FRIDGE,262.0,19.2,2.0,301.82,2414.59,8.0,10060.8,High,Autumn,True
821,June,Drawing Room,Fan,74.0,13.5,2.0,59.94,479.52,8.0,1998.0,Medium,,False
259,September,Dining Room,Light,error,3.5,2.0,3.99,31.92,8.0,,Low,,False
674,Nov,KITCHEN,unknown,781.0,N/A,3.0,,506.09,,,,Autumn,False
557,February,Living Room,computer,108.0,8.6,1.0,27.86,222.91,8.0,928.8,medium,,False
610,Jul,DINING ROOM,Light,10.0,,,3.33,26.64,8.0,,low,Summer,False
884,Sep, Living Room  ,Computer,296.0,7.5,2.0.0,,,,,,Autumn,False
333,APR,Drawing Room, AC  ,920.0,3.3,3.0,273.24,2185.92,8.0,9108.0,High,,True
499,April,Kitchen,Washing Machine,656.0,0.8,2.0,31.49,251.9,8.0,1049.6,medium,,True
332,Sep,Drawing Room,Light,34.0,3.3,1.0,,26.93,,112.2,,Autumn,False
613,March,Drawing Room, Computer  ,213.0,6.4,3.0,122.69,981.5,8.0,4089.6,high,,False
419,Mar,living room,Light,36.0,5.3,3.0,17.17,137.38,8.0,572.4,low,Spring,False
352,Apr,bedroom,TV,71.0,2.8,2.0,11.93,95.42,8.0,397.6,low,Spring,False
130,May, Bedroom  ,AC,1390.0,2.3,2.0,191.82,1534.56,8.0,6394.0,HIGH,Spring,True
227,Jan,Bathroom,Washing Machine,730.0,1.3,3.0,85.41,683.28,8.0,2847.0,Med,Winter,True
506,Apr,n/a,AC,1959.0,7.3,2.0,858.04,6864.34,8.0,28601.4,HIGH,Spring,True
292,September,Kitchen, Fridge  ,199.0,20.2,2.0,241.19,1929.5,8.0,8039.6,High,,True
461,February,drawing room,light,28.0,6.1,2.0,10.25,81.98,8.0,341.6,Low,,False
46,Nov, Drawing Room  ,TV,110.0,4.5,3.0,44.55,356.4,8.0,1485.0,medium,Autumn,False
781,Mar, Living Room  , Light  ,38.0,7.8,2.0,17.78,142.27,8.0,592.8,low,Spring,False
468,Apr,Bedroom,Fan,85.0,17.7,3.0,135.41,1083.24,8.0,4513.5,High,Spring,False
260,Aug,Living Room,computer,341.0,8.5,2.0,173.91,1391.28,8.0,5797.0,high,Summer,False
636,Nov, Bedroom  ,Light,37.0,3.7,3.0,12.32,98570.0,8000.81,410.7,low,Autumn,False
823,Nov,bedroom,AC,1874.0,9.1,3.0,1534.81,12278.45,8.0,51160.2,HIGH,Autumn,True
504,Jun,Dining Room, Light  ,36.0,6.6,1.0,,57.02,,237.6,,Summer,False
43,Jul,Dining Room,Fan,76.0,11.9,2.0,54.26,434.11,8.0,1808.8,Med,Summer,False
756,May,Bedroom,Computer,128.0,9.6,3.0,110.59,884.74,8.0,3686.4,High,Spring,False
275,apr,LIVING ROOM,TV,71.0,,1.0,6.39,51.12,8.0,,low,,False
892,FEB,,مش عارف,unknown,4.4,2.0,394.15,3153.22,8.0,,high,,False
427,May,Drawing Room, Computer  ,129.0,7.0,1.0,27.09,216.72,8.0,903.0,Med,Spring,False
402,OCT, Living Room  , Computer  ,290.0,3.3,3.0,86.13,689.04,8.0,2871.0,Med,,False
898,Jun,Living Room, Light  ,18.0,6.8,2.0,7.34,58.75,8.0,244.8,Low,Summer,False
329,Oct,Kitchen,Washing Machine,645.0,1.3,3.0,75.47,603.72,8.0,2515.5,medium,Autumn,True
815,Oct,Living Room,Computer,212.0,3.7,2.0,47.06,376.51,8.0,1568.8,Medium,Autumn,False
264,JUL,bedroom, Heater  ,840.0,1.8,2.0,90.72,,,3024.0,medium,,False
830,March,Drawing Room,Light,12.0,3.7,3.0,4.0,31.97,7.99,133.2,Low,,False
62,June,Dining Room,Light,30.0,7.0,1.0,6.3,50.4,8.0,210.0,Low,,False
76,November,Bathroom,Light,30.0,4.2,1.0,3.78,30.24,8.0,126.0,Low,,False
747,Mar,Drawing Room,Computer,326.0,7.4,1.0,72.37,578.98,8.0,2412.4,medium,Spring,False
966,Feb,Dining_Room,Fan,58.0,6.1,3.0,31.84,254.74,8.0,1061.4,Medium,Winter,False
791,Jan,dining room,Light,18.0,9.2,3.0,14.9,119.23,8.0,496.8,low,Winter,False
854,Mar,Bedroom,TV,161.0,5.3,1.0,25.6,204.79,8.0,853.3,medium,Spring,False
672,Jan,KITCHEN,Fridge,165.0,20.7,2.0,204.93,1639.44,8.0,6831.0,High,Winter,True
170,Jul,Bedroom,?,1986.0,8.0,1.0,-,3813.12,,15888.0,,Summer,False
268,May, Kitchen  ,Light,31.0,5.5,,10.23,81.84,8.0,,low,Spring,False
408,Dec, Bedroom  ,LIGHT,19.0,7.5,3.0.0,12.82,102.6,8.0,,Low,Winter,False
140,Nov,DRAWING ROOM,TV,120.0,5.5,2.0,39.6,316.8,8.0,1320.0,medium,Autumn,False
20,Jun,Bathroom,fan,87.0,17.7,1.0,46.2,369.58,8.0,1539.9,Medium,Summer,False
124,MAR, Living Room  ,Light,32.0,8.7,3.0,25.06,200.45,8.0,835.2,medium,,False
468,Jan, Bedroom  ,Light,15.0,6.5,2.0,5.85,46.8,8.0,195.0,low,Winter,False
176,jul,Drawing Room,Fan,89.0,10.7,3.0,85.71,685.66,8.0,2856.9,Medium,,False
668,Jun,Living_Room,Light,24.0,3.8,1.0,2.74,,,91.2,Low,Summer,False
474,Oct,kitchen,,437.0,0.5,2.0,13.11,104.88,8.0,437.0,low,Autumn,
662,Sep,Living Room,computer,229.0,4.1,1.0.0,28.17,225.34,8.0,,medium,Autumn,False
323,May,Bedroom,ac,1686.0,8.3,1.0,419.81,3358.51,8.0,13993.8,HIGH,Spring,True
774,Jul,dining room,fan,64.0,14.9,2.0.0,57.22,457.73,8.0,,medium,Summer,False
246,August,Kitchen,Microwave,920.0,0.3,3.0,24.84,198.72,8.0,828.0,medium,,True
483,Dec, Bathroom  ,heater,1097.0,2.8,3.0,276.44,2211.55,8.0,9214.8,High,Winter,False
484,Jan,Bedroom,Light,35.0,5.9,1.0,6.2,49.56,7.99,206.5,Low,Winter,False
147,February,Bedroom,not sure,86.0,9.4,1.0,24.25,194.02,8.0,808.4,Medium,,False
479,jun,bedroom,AC,1452.0,5.8,2.0.0,505.3,4042.37,8.0,,HIGH,,True
500,Mar,DRAWING ROOM,TV,193.0,2.3,2.0,26.63,,,887.8,Medium,Spring,False
944,Feb,Living Room,tv,115.0,3.5,3.0,36.23,289.8,8.0,1207.5,medium,Winter,False
688,May,Drawing_Room,COMPUTER,206.0,4.9,1.0,30.28,242.26,8.0,1009.4,medium,Spring,False
898,July,,ac,1127.0,9.5,1.0,321.19,2569.56,8.0,10706.5,HIGH,,True
977,May,Dining Room,Light,N/A,6.2,1.0,5.39,43.15,8.01,,low,Spring,False
114,Nov,Bathroom,washing machine,715.0,,1.0,42.9,343.2,8.0,,Med,Autumn,True
648,Oct,Kitchen,fan,85.0,13.8,1.0,35.19,281.52,8.0,1173.0,medium,Autumn,False
611,Aug,Dining_Room,Fan,74.0,13.5,2.0.0,59.94,,,,Med,Summer,False
147,Apr,Living Room,Fan,86.0,8.1,1.0,20.9,167.18,8.0,696.6,Med,Spring,False
163,Apr,bedroom,Heater,1003.0,2.7,3.0,243.73,1949.83,8.0,8124.3,high,Spring,False
668,July, Living Room  ,Light,14.0,7.5,1.0,3.15,25.2,8.0,105.0,Low,,False
951,Jul,Drawing_Room,Fan,58.0,12.0,2.0,41.76,334.08,8.0,1392.0,Med,Summer,False
174,Jul,Kitchen,washing machine,761.0,1.9,2.0,86.75,694.03,8.0,2891.8,Medium,Summer,True
725,April, Dining Room  , Light  ,20.0,8.7,3.0,15.66,125.28,8.0,522.0,Low,,False
521,Aug,مش عارف,Fan,8800.0,14.4,2.0,,608.26,,253440.0,,Summer,False
910,June,Kitchen,مجهول,296.0,18.9,3.0,503.5,4027.97,8.0,16783.2,high,,False
307,Jul,Drawing Room, AC  ,1887.0,5.8,1.0,328.34,2626.7,8.0,10944.6,HIGH,Summer,True
82,January,BEDROOM,light,31.0,8.0,,22.32,178.56,8.0,,Medium,,False
848,aug,LIVING ROOM,FAN,63.0,15.0,3.0,85.05,680.4,8.0,2835.0,Medium,,False
266,May,Drawing Room,AC,1674.0,5.1,2.0,512.24,4097.95,8.0,17074.8,High,Spring,True
76,May, Kitchen  ,Light,15.0,9.9,1.0,4.46,35.64,7.99,148.5,Low,Spring,False
896,NOV,Drawing Room,light,18.0,6.2,2.0,6.7,53.57,8.0,223.2,Low,,False
288,Feb,Bedroom,AC,1230.0,7.2,2.0,531.36,4250.88,8.0,17712.0,HIGH,Winter,True
63,Nov,BEDROOM,TV,117.0,2.9,3.0,30.54,244.3,8.0,1017.9,Medium,Autumn,False
678,Mar,Bedroom,Heater,1017.0,1.1,2.0,67.12,536.98,8.0,2237.4,medium,Spring,False
33,Nov,Bedroom,Light,18.0,8.6,3.0,13.93,111.46,8.0,464.4,low,Autumn,False
439,Aug, Drawing Room  ,TV,173.0,5.1,3.0,79.41,635.26,8.0,2646.9,Medium,Summer,False
311,Nov,Kitchen,Light,31.0,9.0,1.0,8.37,66.96,8.0,279.0,low,Autumn,False
691,nov,Kitchen,?,109.0,21.4,3.0,209.93,1679.47,8.0,6997.8,High,,False
255,Feb,,Microwave,,0.2,2.0,,111.94,,,,Winter,True
796,NOV,Bathroom,washing machine,637.0,1.3,3.0,74.53,596.23,8.0,2484.3,Med,,True
314,Aug, Kitchen  , Light  ,22.0,,150.0,11.68,93.46,8.0,,Low,Summer,False
39,May, Kitchen  ,light,24.0,,1.0,2.23,17.86,8.01,,Low,Spring,False
569,Jan, Drawing Room  ,tv,155.0,500.0,2.0,46.5,372.0,8.0,155000.0,medium,Winter,False
662,August,Living Room,AC,1467.0,9.8,3.0,1293.89,10351.15,8.0,43129.8,HIGH,,True
418,SEP, Bedroom  ,Fan,70.0,17.0,3.0,107.1,856.8,8.0,3570.0,high,,False
294,Oct,kitchen,Washing Machine,700.0,0.5,3.0,31.5,252.0,8.0,1050.0,medium,Autumn,True
123,Jun,Drawing Room,Fan,,9.0,3.0,52.65,421.2,8.0,,Medium,Summer,False
562,Jul,Kitchen,Fridge,179.0,20.9,1.0,112.23,897.86,8.0,3741.1,HIGH,Summer,True
187,May,Bedroom, Computer  ,366.0,4.1,3.0,135.05,1080.43,8.0,4501.8,HIGH,Spring,False
816,nov,Living_Room,Light,35.0,7.9,1.0,8.29,66.36,8.0,276.5,Low,,False
944,December, Living Room  ,Fan,71.0,13.6,2.0,57.94,,,1931.2,medium,,False
135,Dec,drawing room,LIGHT,28.0,6.3,3.0,15.88,127.01,8.0,529.2,Low,Winter,False
444,March,drawing room, AC  ,1441.0,8.0,3.0,1037.52,8300.16,8.0,34584.0,HIGH,,True
557,Feb,living room, Computer  ,311.0,9.1,1.0,84.9,679.22,8.0,2830.1,Medium,Winter,False
870,,Bedroom,tv,62.0,5.2,1.0.0,9.67,77.38,8.0,,Low,,False
253,Nov,Dining Room,light,17.0,4.4,3.0,6.73,53.86,8.0,224.4,low,Autumn,False
46,Apr,Kitchen,Washing Machine,601.0,1.9,2.0.0,68.51,548.11,8.0,,medium,Spring,True
434,February,BEDROOM,Fan,67.0,16.5,3.0.0,99.5,795.96,8.0,,Med,,False
869,May, Drawing Room  ,Light,10.0,4.3,2.0,2.58,20.64,8.0,86.0,low,Spring,False
25,Feb,living room,,169.0,2.2,2.0,22.31,178.46,8.0,743.6,Medium,Winter,
883,Oct,Living Room,TV,90.0,5.6,1.0,15.12,120.96,8.0,504.0,low,Autumn,False
504,November,KITCHEN,Fan,81.0,10.4,1.0,25.27,202.18,8.0,842.4,Medium,,False
354,Jan,DINING ROOM,Light,12.0,4.2,2.0,3.02,,,100.8,Low,Winter,False
142,May,LIVING ROOM, Fan  ,90.0,9.9,2.0,53.46,427.68,8.0,1782.0,Medium,Spring,False
114,Jun,Kitchen, Fan  ,62.0,1510.0,2.0,56.17,449.38,8.0,187240.0,Medium,Summer,False
485,مش عارف,Kitchen,FAN,78.0,17.0,2.0,79.56,,,2652.0,medium,,False
206,Aug,Bedroom,AC,974.0,9.9,2.0,-,4628.45,,19285.2,,Summer,True
144,Jan,Bathroom,Light,35.0,8.6,3.0,27.09,216.72,8.0,903.0,Medium,Winter,False
398,Dec, Kitchen  ,Fridge,300.0,21.3,2.0,383.4,3067.2,8.0,12780.0,high,Winter,True
 289 ,August,drawing room, Computer  ,356.0,5.0,1.0,53.4,427.2,8.0,1780.0,Med,,False
366,Jul,bedroom, TV  ,97.0,4.0,2.0,23.28,186.24,8.0,776.0,medium,Summer,False
670,July,Bedroom, Heater  ,1256.0,2.6,3.0,293.9,2351.23,8.0,9796.8,high,,False
149,Feb,Drawing_Room,,16.0,10.0,3.0,14.4,115.2,8.0,480.0,low,Winter,
309,Sep, Bedroom  ,Heater,1213.0,3.0,1.0,109.17,873.36,8.0,3639.0,HIGH,Autumn,False
806,Feb,bedroom,COMPUTER,123.0,6.3,2.0,46.49,371.95,8.0,1549.8,Med,Winter,False
176,Jun,KITCHEN,Light,39.0,6.3,1.0,7.37,58.97,8.0,245.7,Low,Summer,False
843,Sep,Dining_Room,مجهول,81.0,15.6,3.0,113.72,909.79,8.0,3790.8,high,Autumn,False
641,January,drawing room,fan,89.0,13.1,3.0.0,104.93,839.45,8.0,,High,,False
216,FEB,LIVING ROOM,tv,133.0,4.6,1.0,0.01835,146.83,8001.63,611.8,low,,False
628,Nov, Kitchen  ,Fan,60.0,7.1,1.0,12.78,102.24,8.0,426.0,Low,Autumn,False
343,Apr, Bathroom  ,Washing Machine,471.0,1.5,2.0,42.39,339.12,8.0,1413.0,Medium,Spring,True
541,Jan,Drawing_Room,TV,178.0,4.8,3.0,76.9,615.17,8.0,2563.2,medium,Winter,False
895,Mar,drawing room,Computer,132.0,7.7,1.0,30.49,243.94,8.0,1016.4,medium,Spring,False
80,Oct,Living Room,Fan,77.0,15.8,3.0,109.49,875.95,8.0,3649.8,high,Autumn,False
561,April,Kitchen,Washing_Machine,725.0,1.3,,56.55,452.4,8.0,,Med,,True
269,May,bedroom,light,,7.4,1.0,5.55,44.4,8.0,,low,Spring,False
65,JAN,Drawing Room, AC  ,1867.0,3.0,,504.09,4032720.0,8000.0,,high,,True
460,Mar,KITCHEN, Fan  ,77.0,6.1,1.0,14.09,112.73,8.0,469.7,Low,Spring,False
427,Jun, Living Room  ,Computer,239.0,8.5,3.0,182.84,1462.68,8.0,6094.5,HIGH,Summer,False
18,OCT,DRAWING ROOM,Computer,292.0,5.2,1.0,45.55,364.42,8.0,1518.4,medium,,False
425,Feb,LIVING ROOM,-,301.0,7.6,2.0,137.26,1098.05,8.0,4575.2,high,Winter,False
226,Jun, Dining Room  ,Fan,80.0,6.5,2.0,,249.6,,1040.0,,Summer,False
879,Nov,Drawing Room,TV,,3.3,2.0,12.28,98.21,8.0,,Low,Autumn,False
197,January,bedroom,light,-33.0,9.6,1.0,9.5,76.03,8.0,-316.8,low,,False
521,Aug,Living_Room,AC,1976.0,7.5,1.0,444.6,3556.8,8.0,14820.0,High,Summer,True
395,January,Living_Room,TV,121.0,4.0,1.0,0.01452,116.16,8000.0,484.0,low,,False
845,Sep, Bedroom  ,AC,1257.0,5.3,2.0,399.73,3197.81,8.0,13324.2,high,Autumn,True
550,Jul, Bedroom  ,HEATER,1202.0,1.3,2.0,93.76,750.05,8.0,3125.2,Medium,Summer,False
369,Dec,bedroom,,1259.0,2.9,2.0,219.07,1752.53,8.0,7302.2,High,Winter,
81,Sep,Drawing Room, TV  ,151.0,5.4,3.0,73.39,587.09,8.0,2446.2,medium,Autumn,False
877,June,Living Room, Fan  ,74.0,9.8,2.0,43.51,348.1,8.0,1450.4,medium,,False
487,Feb, Bedroom  ,Computer,333.0,3.7,1.0.0,,295.7,,,,Winter,False
53,Feb,LIVING ROOM,tv,151.0,3.8,2.0,34.43,275.42,8.0,1147.6,Med,Winter,False
56,jul,Drawing Room,TV,143.0,2.4,2.0,20.59,164.74,8.0,686.4,Medium,,False
7,Jul,Bathroom,Light,33.0,4.9,1.0,4.85,38.81,8.0,161.7,Low,Summer,False
288,JUN,Kitchen, Washing Machine  ,592.0,1.1,3.0,58.61,468.86,8.0,1953.6,Med,,True
783,Jan,Bathroom,HEATER,832.0,1.4,1.0,34.94,279.55,8.0,1164.8,Med,Winter,False
119,Feb,Living_Room, Fan  ,88.0,17.9,3.0,141.77,1134.14,8.0,4725.6,high,Winter,False
427,April,Living Room,Fan,59.0,7.6,3.0,40.36,322.85,8.0,1345.2,Med,,False
822,Jul,Bedroom,ac,1983.0,4.2,1.0,249.86,1998.86,8.0,8328.6,HIGH,Summer,True
597,October,LIVING ROOM,Computer,246.0,8.8,2.0,129.89,1039.1,8.0,4329.6,HIGH,,False
621,,Bedroom, AC  ,1806.0,4.2,3.0,682.67,5461.34,8.0,22755.6,HIGH,,True
218,Mar,Drawing Room,ac,1537.0,2.1,3.0,290.49,2323.94,8.0,9683.1,HIGH,Spring,True
435,May,kitchen, Washing Machine  ,763.0,1.7,3.0,116.74,933.91,8.0,3891.3,HIGH,Spring,True
866,Oct,bathroom,Light,25.0,8.3,3.0,18.68,149.4,8.0,622.5,low,Autumn,False
895,January,Living Room,FAN,73.0,9.3,3.0,61.1,488.81,8.0,2036.7,medium,,False
237,August,bathroom, Heater  ,1033.0,,2.0,154.95,1239.6,8.0,,high,,False
35,Mar,BEDROOM,,76.0,17.3,1.0,39.44,315.55,8.0,1314.8,Medium,Spring,
128,Apr,,light,35.0,8.0,3.0.0,25.2,201.6,8.0,,Medium,Spring,False
699,Nov,,Computer,224.0,3.3,1.0,22.18,177.41,8.0,739.2,Med,Autumn,False
950,November, Living Room  ,Light,15.0,3.9,1.0,1.75,14.04,8.02,58.5,Low,,False
598,February,DRAWING ROOM,Computer,155.0,6.6,2.0.0,61.38,,,,Med,,False
663,Mar,Dining Room,Fan,72.0,10.0,1.0,21.6,172.8,8.0,720.0,Medium,Spring,False
672,Oct,Living Room,TV,106.0,3.0,2.0,19.08,152.64,8.0,636.0,low,Autumn,False
378,May,KITCHEN,Light,23.0,8.6,1.0.0,5.93,47.47,8.01,,Low,Spring,False
835,Nov,Dining_Room,Light,,3.3,3.0,4.46,35.64,7.99,,low,Autumn,False
552,Jul,Bedroom,light,22.0,4.5,1.0,2.97,23.76,8.0,99.0,Low,Summer,False
566,Aug, Dining Room  , Fan  ,76.0,15.0,3.0,102.6,820.8,8.0,3420.0,high,Summer,False
425,jan,Living_Room,Computer,329.0,5.0,3.0,148.05,1184.4,8.0,4935.0,High,,False
296,Feb,Bedroom,,24.0,4.9,3.0,10.58,84.67,8.0,352.8,Low,Winter,
